MSFT,IBM,SBUX,AAPL,GSPC,Date
-1.5412821077618832,-1.67142842090361,-1.2174061033136914,-1.231321554542256,-1.9218986600187715,2009-02-25
-1.5888114036108185,-1.6008918562264096,-1.2292119604449707,-1.2388443104928621,-1.955271319259658,2009-02-26
-1.6125761043239129,-1.530585089210418,-1.2253750472139966,-1.2383860662770765,-2.0043210539621095,2009-02-27
-1.644262371941372,-1.599053715730651,-1.2365906694685622,-1.2436176300127129,-2.0990750752015637,2009-03-02
-1.6363408050370074,-1.628463241281037,-1.2421984805958453,-1.2419755882394803,-2.11148955899308,2009-03-03
-1.6152164858556965,-1.5889443577046136,-1.2348197715722535,-1.2312833675242738,-2.0657577669861857,2009-03-04
-1.690031272666114,-1.6351261694865258,-1.2427887154725585,-1.2401808272582784,-2.149590300123266,2009-03-05
-1.6891511806812705,-1.673496359060578,-1.2486917084602542,-1.253698858440205,-2.147295365703995,2009-03-06
-1.700593432256769,-1.7270304920316077,-1.251348023093689,-1.2620617287864184,-2.166235032835609,2009-03-09
-1.5835304293927444,-1.6404107398028327,-1.2259653465127662,-1.2409827546359036,-2.047149876981595,2009-03-10
-1.5280793554849372,-1.6089334366247567,-1.2233090318793312,-1.2255171855368874,-2.0422835848064627,2009-03-11
-1.536881119951399,-1.5680360346298736,-1.1982214727367648,-1.2115026942572336,-1.96105008632046,2009-03-12
-1.5685673875688582,-1.5689551182551926,-1.1837592365499945,-1.213106549012484,-1.944985879941439,2009-03-13
-1.603774339857451,-1.5491956497121016,-1.1772660086855855,-1.2150540580656146,-1.9523405047166325,2009-03-16
-1.5465630819799576,-1.5103660253449083,-1.1666406857297893,-1.1988629644888966,-1.885346437028561,2009-03-17
-1.5412821077618832,-1.532423202951297,-1.1560154271960492,-1.1917602368721347,-1.8404717633519794,2009-03-18
-1.5254389739531538,-1.516110030454356,-1.1533591125626141,-1.1913783666923135,-1.868978130417733,2009-03-19
-1.5324803432954217,-1.519556487029784,-1.1660504508530756,-1.1914929277462598,-1.9118344616720346,2009-03-20
-1.4206982090722178,-1.3771048392569225,-1.1394871756746134,-1.1683136964706857,-1.7614778482597395,2009-03-23
-1.4559051613608107,-1.3865249380737297,-1.1613280564629191,-1.1727433328286967,-1.8079285483111132,2009-03-24
-1.4603061491712952,-1.3945667057562345,-1.1660504508530756,-1.1727815198466789,-1.786472705788746,2009-03-25
-1.3766895978944163,-1.375496523177253,-1.1297472694559438,-1.1598744520885076,-1.733994492235196,2009-03-26
-1.438301738005141,-1.4818757171942396,-1.148046418873688,-1.1714067871993217,-1.7807769694135929,2009-03-27
-1.4955129958826348,-1.4733746752478716,-1.1630989543592278,-1.1804188368512316,-1.8593284025628682,2009-03-30
-1.4171774188238302,-1.418921298122245,-1.1675261668889716,-1.1780130835823153,-1.8307391762367897,2009-03-31
-1.3344412762635554,-1.4023784884933725,-1.165755268992663,-1.1643804913464424,-1.7942144614813955,2009-04-01
-1.3362014602332422,-1.328625291656833,-1.1465707028377923,-1.1490294544374133,-1.7297917515491856,2009-04-02
-1.3837309672366842,-1.296458729269527,-1.1504076160687664,-1.136504285723023,-1.7073405776457486,2009-04-03
-1.3828507696745873,-1.3116230204799395,-1.1583765599690716,-1.127110365891291,-1.7267504036155439,2009-04-06
-1.3828507696745873,-1.3761857823864831,-1.1651649696938933,-1.1402847427753375,-1.7818553287153878,2009-04-07
-1.3450032246997037,-1.3201240624263075,-1.156310544634406,-1.1352440852656527,-1.7552844448115894,2009-04-08
-1.3027550086460962,-1.3084063883206005,-1.1412580091488662,-1.1228334776052085,-1.6684657433410508,2009-04-09
-1.309796377988364,-1.3486145311062538,-1.1409628917105095,-1.120351350300328,-1.6624659067340914,2009-04-13
-1.330920486015168,-1.364238283864687,-1.1450949868018963,-1.1276449841430414,-1.7101055022428004,2009-04-14
-1.3766895978944163,-1.3738882070975835,-1.1512930328058926,-1.1302035143478453,-1.6809079040277837,2009-04-15
-1.2948334417417315,-1.314609854978069,-1.1527688132638445,-1.1156544048164416,-1.6443003300120649,2009-04-16
-1.3441230271376068,-1.3182861092147065,-1.1394871756746134,-1.1081316777297945,-1.6324111874238376,2009-04-17
-1.3960533107970265,-1.337585955680499,-1.1598523404270233,-1.1192821426607868,-1.7352939238480727,2009-04-20
-1.3643671487568207,-1.2943909783967165,-1.146865820276149,-1.1144706361229542,-1.6863824021963785,2009-04-21
-1.3810903745503937,-1.2888765836643206,-1.1244346401890737,-1.1154252538445897,-1.7044374399979396,2009-04-22
-1.3687680309900516,-1.314839679394158,-1.101117978942816,-1.100570705897247,-1.6812950349452398,2009-04-23
-1.1936134671091827,-1.3456275360788466,-1.0966907664130723,-1.106298672002692,-1.6417289722562036,2009-04-24
-1.2385023814263343,-1.3486145311062538,-1.1058403733329727,-1.1031292072380918,-1.6658390317947567,2009-04-27
-1.2798703999178451,-1.3028920203430845,-1.0969859482734852,-1.106298672002692,-1.672336706900038,2009-04-28
-1.2517049225487733,-1.2546422704042042,-1.0913781371462024,-1.1015635683647829,-1.6212407842196894,2009-04-29
-1.2508247249866766,-1.273712452983186,-1.0686517751987143,-1.0989286929879736,-1.6235357186389605,2009-04-30
-1.2525851201108702,-1.2415459173507595,-1.0881315232139979,-1.0935443811804084,-1.6105128629585055,2009-05-01
-1.2569858967668475,-1.2052436391787955,-1.0751450030631233,-1.0751002246787844,-1.5283393868818664,2009-05-04
-1.2921928490554406,-1.213055609200091,-1.075735302361893,-1.0726563421198045,-1.5378507330255737,2009-05-05
-1.2921928490554406,-1.2287607770572622,-1.0816382309275328,-1.0734582406334703,-1.4943583557520417,2009-05-06
-1.3335610787014585,-1.2756460013797328,-1.0819334127879454,-1.0865944016355753,-1.527924579069194,2009-05-07
-1.3247593142349967,-1.301051659192316,-1.0922635538833285,-1.0860979704018074,-1.4675387226419454,2009-05-08
-1.3335610787014585,-1.2684861012849706,-1.098461664309381,-1.0846468925824448,-1.522809537687763,2009-05-11
-1.2833911901662325,-1.2444661321985906,-1.1064306082096862,-1.1043129759315793,-1.5252703592880836,2009-05-12
-1.2957135337265748,-1.2832675836775254,-1.1191220109222038,-1.1231389737490658,-1.5928174478395847,2009-05-13
-1.2684282539195997,-1.3112138313507584,-1.1197123102209734,-1.1099264387109964,-1.5675183214183712,2009-05-14
-1.2543455152350638,-1.3038230901544812,-1.1135141997949207,-1.1119503218000915,-1.5956929085921774,2009-05-15
-1.2208987469161574,-1.2296846498060363,-1.1002325622056899,-1.0957973863773964,-1.5215099346495617,2009-05-18
-1.2350710151116278,-1.2082052705803064,-1.0993470810465076,-1.0927424249388242,-1.5258785625166216,2009-05-19
-1.2288707797476761,-1.241925542337941,-1.0955101678155335,-1.0987759449160448,-1.538763205146319,2009-05-20
-1.2784734017000612,-1.2703338200276397,-1.0990519636081506,-1.105229464363151,-1.5806240363591504,2009-05-21
-1.2846737426412658,-1.2918131992533697,-1.1117433018986123,-1.111644796792275,-1.5843014330769474,2009-05-22
-1.2324137412192906,-1.219522477647594,-1.0969859482734852,-1.080026321134523,-1.5197956952240126,2009-05-26
-1.2510147640429048,-1.2677932301669896,-1.099937444767333,-1.071357954644452,-1.5675459955486633,2009-05-27
-1.2226702276519645,-1.2271440599453862,-1.0907878378474327,-1.0636443213318534,-1.5294729313136937,2009-05-28
-1.1836968068461826,-1.1904213555947936,-1.0707177905333796,-1.0608184820011741,-1.4954367150538364,2009-05-29
-1.1385228339446885,-1.1421504425461197,-1.0550750201711263,-1.0473004219552884,-1.4298251096642909,2009-06-01
-1.1385228339446885,-1.1777184330464232,-1.0580264522429181,-1.0467658037035383,-1.424654714492427,2009-06-02
-1.1092926099744715,-1.1855712042591664,-1.0438593979165607,-1.0411905856700217,-1.4605433804636667,2009-06-03
-1.1004349951409296,-1.189266481215226,-1.0476963111475348,-1.0305364942448791,-1.430958654096118,2009-06-04
-1.0729763574837732,-1.1682491320059616,-1.0500575083426131,-1.0269851593004573,-1.4375115115665076,2009-06-05
-1.0809482847380385,-1.16247510792156,-1.0535992397131746,-1.0301164947749937,-1.440138223112802,2009-06-08
